code_module,code_presentation,id_student,id_site,date,sum_click
BBB,2013B,536722,542807,55,1
BBB,2013B,536726,542811,55,1
BBB,2013B,536726,542811,55,6
BBB,2013B,536726,542811,55,9
BBB,2013B,536188,542864,55,1
BBB,2013B,536188,543113,55,1
BBB,2013B,536188,543055,55,1
BBB,2013B,536189,542864,55,3
BBB,2013B,536203,542864,55,4
BBB,2013B,536270,542811,55,3
BBB,2013B,536270,542807,55,2
BBB,2013B,536270,542807,55,1
BBB,2013B,536270,542864,55,5
BBB,2013B,537414,542864,55,1
BBB,2013B,537572,542811,55,1
BBB,2013B,537572,542807,55,1
BBB,2013B,537464,543055,55,2
BBB,2013B,537464,542811,55,4
BBB,2013B,537464,542891,55,3
BBB,2013B,537464,543113,55,1
BBB,2013B,537572,542811,55,1
BBB,2013B,537572,542807,55,7
BBB,2013B,537464,542811,55,3
BBB,2013B,537572,542864,55,5
BBB,2013B,537488,542864,55,2
BBB,2013B,537464,542891,55,4
BBB,2013B,537572,542797,55,1
BBB,2013B,537464,542864,55,10
BBB,2013B,537464,543281,55,1
BBB,2013B,537572,542797,55,3
BBB,2013B,537464,542797,55,3
BBB,2013B,537679,542864,55,4
BBB,2013B,537704,542864,55,1
BBB,2013B,537255,542797,55,1
BBB,2013B,537193,543051,55,1
BBB,2013B,537255,542797,55,1
BBB,2013B,537193,542864,55,1
BBB,2013B,537255,542864,55,2
BBB,2013B,537193,542811,55,1
BBB,2013B,537193,542811,55,1
BBB,2013B,534373,542811,55,2
BBB,2013B,534373,542797,55,3
BBB,2013B,534698,542864,55,2
BBB,2013B,534698,542807,55,1
BBB,2013B,534698,542807,55,1
BBB,2013B,534373,542797,55,1
BBB,2013B,534373,542797,55,1
BBB,2013B,534373,542811,55,3
BBB,2013B,534373,542800,55,1
BBB,2013B,534373,542864,55,3
BBB,2013B,535328,542891,55,1
BBB,2013B,535328,542864,55,2
BBB,2013B,535328,542797,55,2
BBB,2013B,535269,543055,55,2
BBB,2013B,535269,542864,55,1
BBB,2013B,535328,542891,55,1
BBB,2013B,535269,543058,55,1
BBB,2013B,535269,542800,55,2
BBB,2013B,535328,542797,55,2
BBB,2013B,535012,542797,55,2
BBB,2013B,535012,543051,55,1
BBB,2013B,535012,542797,55,1
BBB,2013B,535012,543193,55,1
BBB,2013B,535012,542864,55,2
BBB,2013B,535605,542807,55,8
BBB,2013B,535605,542795,55,3
BBB,2013B,535530,542864,55,1
BBB,2013B,535530,542797,55,1
BBB,2013B,535468,542807,55,8
BBB,2013B,535530,542797,55,1
BBB,2013B,535605,542808,55,2
BBB,2013B,535605,542794,55,1
BBB,2013B,535468,542864,55,2
BBB,2013B,535468,542811,55,1
BBB,2013B,535605,542864,55,7
BBB,2013B,535605,543058,55,1
BBB,2013B,535605,542811,55,3
BBB,2013B,535468,542811,55,2
BBB,2013B,535468,542807,55,8
BBB,2013B,535605,543043,55,1
BBB,2013B,535605,542807,55,7
BBB,2013B,535605,542795,55,3
BBB,2013B,535605,543086,55,1
BBB,2013B,540184,542795,55,6
BBB,2013B,540184,542807,55,24
BBB,2013B,540184,542811,55,1
BBB,2013B,540184,542864,55,8
BBB,2013B,540184,542807,55,1
BBB,2013B,540184,542807,55,24
BBB,2013B,540184,542811,55,1
BBB,2013B,540184,542795,55,6
BBB,2013B,540184,542797,55,2
BBB,2013B,540184,542797,55,2
BBB,2013B,539365,542797,55,1
BBB,2013B,539558,542864,55,1
BBB,2013B,539558,542811,55,3
BBB,2013B,539558,542811,55,2
BBB,2013B,539418,542807,55,1
BBB,2013B,539365,542864,55,4
BBB,2013B,539418,542891,55,2
BBB,2013B,539365,542797,55,3
BBB,2013B,539418,542891,55,3
BBB,2013B,539418,542797,55,2
BBB,2013B,539418,542807,55,4
BBB,2013B,539365,542797,55,2
BBB,2013B,539418,542807,55,10
BBB,2013B,539418,542807,55,10
BBB,2013B,539418,542797,55,4
BBB,2013B,539418,542864,55,12
BBB,2013B,539962,542811,55,2
BBB,2013B,539962,542811,55,4
BBB,2013B,539962,542811,55,6
BBB,2013B,540055,542864,55,1
BBB,2013B,539253,542797,55,2
BBB,2013B,539265,542891,55,1
BBB,2013B,539265,542797,55,2
BBB,2013B,539253,542797,55,1
BBB,2013B,539265,542864,55,12
BBB,2013B,539265,542807,55,6
BBB,2013B,539265,542807,55,6
BBB,2013B,539265,542797,55,1
BBB,2013B,539253,542864,55,2
BBB,2013B,537844,542864,55,2
BBB,2013B,537844,542811,55,3
BBB,2013B,537844,542797,55,2
BBB,2013B,537844,542795,55,3
BBB,2013B,537844,542811,55,1
BBB,2013B,537844,543193,55,1
BBB,2013B,537844,542797,55,3
BBB,2013B,537844,542811,55,3
BBB,2013B,537844,543051,55,1
BBB,2013B,537844,542795,55,3
BBB,2013B,538897,543190,55,1
BBB,2013B,538897,543169,55,2
BBB,2013B,538897,542864,55,5
BBB,2013B,538942,542811,55,1
BBB,2013B,538897,543054,55,1
BBB,2013B,538897,543066,55,3
BBB,2013B,538897,543065,55,2
BBB,2013B,538897,543186,55,1
BBB,2013B,538942,542811,55,6
BBB,2013B,538221,542807,55,13
BBB,2013B,538221,542797,55,2
BBB,2013B,538221,542811,55,2
BBB,2013B,538232,542864,55,1
BBB,2013B,538221,542797,55,3
BBB,2013B,538221,542811,55,2
BBB,2013B,538221,542807,55,15
BBB,2013B,538221,542864,55,15
BBB,2013B,541013,542811,55,1
BBB,2013B,541013,542807,55,3
BBB,2013B,541013,542807,55,2
BBB,2013B,541013,542804,55,1
BBB,2013B,541013,542797,55,2
BBB,2013B,541013,542864,55,6
BBB,2013B,541013,542797,55,1
BBB,2013B,558075,542864,55,1
BBB,2013B,558075,542891,55,1
BBB,2013B,558075,542891,55,1
BBB,2013B,558113,542800,55,1
BBB,2013B,558113,542797,55,2
BBB,2013B,558113,542864,55,3
BBB,2013B,558113,542807,55,1
BBB,2013B,558113,542807,55,1
BBB,2013B,558113,542797,55,3
BBB,2013B,558809,542864,55,1
BBB,2013B,558809,542811,55,1
BBB,2013B,558809,542811,55,1
BBB,2013B,558689,542864,55,2
BBB,2013B,558689,542891,55,1
BBB,2013B,558689,542891,55,2
BBB,2013B,558965,542864,55,2
BBB,2013B,558965,542811,55,3
BBB,2013B,558965,542811,55,2
BBB,2013B,558965,542797,55,1
BBB,2013B,558965,542797,55,2
BBB,2013B,558769,542864,55,5
BBB,2013B,558747,542795,55,5
BBB,2013B,558747,542891,55,7
BBB,2013B,558747,542795,55,7
BBB,2013B,558769,542797,55,3
BBB,2013B,558747,542891,55,2
BBB,2013B,558747,542864,55,7
BBB,2013B,558769,542811,55,1
BBB,2013B,558747,542795,55,1
BBB,2013B,558769,542797,55,2
BBB,2013B,558622,542807,55,1
BBB,2013B,558622,542807,55,2
BBB,2013B,558622,542864,55,2
BBB,2013B,558622,542807,55,2
BBB,2013B,557758,542811,55,1
BBB,2013B,557827,542811,55,2
BBB,2013B,557758,542797,55,2
BBB,2013B,557827,542891,55,3
BBB,2013B,557758,542864,55,13
BBB,2013B,557758,542811,55,2
BBB,2013B,557758,542807,55,12
BBB,2013B,557758,542797,55,3
BBB,2013B,557758,542807,55,15
BBB,2013B,557935,543281,55,1
BBB,2013B,557935,543280,55,1
BBB,2013B,557935,543278,55,1
BBB,2013B,557935,543273,55,1
BBB,2013B,557935,543275,55,1
BBB,2013B,557935,543282,55,1
BBB,2013B,557935,543086,55,1
BBB,2013B,557935,543283,55,1
BBB,2013B,557827,542892,55,1
BBB,2013B,557827,542811,55,1
BBB,2013B,557827,543051,55,1
BBB,2013B,557827,542891,55,3
BBB,2013B,557827,542864,55,8
BBB,2013B,557827,543020,55,1
BBB,2013B,560170,542864,55,1
BBB,2013B,560335,542811,55,1
BBB,2013B,560335,542811,55,3
BBB,2013B,560335,542797,55,2
BBB,2013B,560335,542807,55,11
BBB,2013B,560335,542864,55,7
BBB,2013B,560335,542807,55,9
BBB,2013B,560335,542811,55,4
BBB,2013B,560335,542797,55,2
BBB,2013B,560468,542797,55,1
BBB,2013B,560468,542864,55,1
BBB,2013B,559253,542797,55,1
BBB,2013B,559253,542807,55,7
BBB,2013B,559253,542807,55,4
BBB,2013B,559253,542864,55,4
BBB,2013B,559253,542811,55,4
BBB,2013B,559253,542811,55,3
BBB,2013B,559611,542811,55,1
BBB,2013B,559611,542811,55,1
BBB,2013B,559606,542811,55,2
BBB,2013B,559606,542864,55,1
BBB,2013B,559611,542811,55,1
BBB,2013B,559606,542811,55,1
BBB,2013B,559611,542864,55,1
BBB,2013B,559495,542864,55,4
BBB,2013B,559495,542797,55,6
BBB,2013B,559495,542811,55,1
BBB,2013B,559495,542797,55,1
BBB,2013B,559495,542797,55,1
BBB,2013B,559495,542807,55,12
BBB,2013B,559495,542795,55,3
BBB,2013B,559495,542795,55,1
BBB,2013B,559595,542811,55,2
BBB,2013B,559595,542891,55,1
BBB,2013B,559595,542891,55,1
BBB,2013B,559595,542811,55,1
BBB,2013B,559495,542797,55,4
BBB,2013B,559495,542807,55,10
BBB,2013B,559595,542864,55,2
BBB,2013B,559350,542864,55,2
BBB,2013B,559350,542811,55,1
BBB,2013B,559350,542811,55,2
BBB,2013B,557057,542864,55,1
BBB,2013B,557057,542795,55,1
BBB,2013B,557220,543193,55,1
BBB,2013B,557220,542797,55,2
BBB,2013B,557220,542797,55,1
BBB,2013B,557220,542864,55,17
BBB,2013B,557220,543051,55,2
BBB,2013B,556987,542811,55,7
BBB,2013B,556987,542864,55,6
BBB,2013B,556987,542891,55,1
BBB,2013B,556987,542811,55,8
BBB,2013B,556987,542811,55,1
BBB,2013B,556987,542807,55,1
BBB,2013B,556987,542891,55,3
BBB,2013B,556987,542807,55,1
BBB,2013B,557032,542807,55,3
BBB,2013B,557032,542864,55,4
BBB,2013B,557032,542807,55,4
BBB,2013B,557351,542864,55,3
BBB,2013B,556876,542864,55,1
BBB,2013B,556876,542811,55,1
BBB,2013B,556876,542811,55,1
BBB,2013B,556898,542804,55,1
BBB,2013B,556898,542807,55,19
BBB,2013B,556898,542864,55,7
BBB,2013B,556898,543068,55,1
BBB,2013B,556898,542811,55,1
BBB,2013B,556898,542807,55,17
BBB,2013B,556568,542864,55,2
BBB,2013B,556502,542811,55,8
BBB,2013B,556502,542811,55,1
BBB,2013B,556502,542797,55,2
BBB,2013B,556502,542864,55,6
BBB,2013B,556502,542795,55,1
BBB,2013B,556502,542797,55,1
BBB,2013B,556502,542811,55,4
BBB,2013B,556502,542807,55,1
BBB,2013B,556502,542795,55,2
BBB,2013B,552718,542864,55,1
BBB,2013B,552822,542864,55,1
BBB,2013B,553502,542807,55,5
BBB,2013B,553502,542807,55,7
BBB,2013B,553502,542864,55,3
BBB,2013B,553502,542811,55,1
BBB,2013B,554226,542807,55,10
BBB,2013B,554226,542891,55,1
BBB,2013B,554226,542797,55,2
BBB,2013B,554226,542807,55,13
BBB,2013B,554226,542891,55,1
BBB,2013B,554226,542864,55,6
BBB,2013B,554226,542797,55,1
BBB,2013B,554226,543193,55,1
BBB,2013B,554226,543055,55,1
BBB,2013B,554226,543051,55,2
BBB,2013B,554352,542811,55,3
BBB,2013B,554352,542891,55,1
BBB,2013B,554344,542797,55,2
BBB,2013B,554344,542811,55,3
BBB,2013B,554352,542800,55,1
BBB,2013B,554344,542811,55,2
BBB,2013B,554352,542797,55,3
BBB,2013B,554344,543076,55,3
BBB,2013B,554352,542864,55,5
BBB,2013B,554344,542797,55,2
BBB,2013B,554352,542797,55,4
BBB,2013B,554344,542864,55,4
BBB,2013B,554344,542800,55,1
BBB,2013B,554352,542811,55,4
BBB,2013B,554344,542797,55,1
BBB,2013B,554393,542795,55,1
BBB,2013B,554393,542891,55,2
BBB,2013B,554393,542811,55,4
BBB,2013B,554393,543020,55,3
BBB,2013B,554393,542811,55,2
BBB,2013B,554393,542811,55,2
BBB,2013B,554393,542864,55,7
BBB,2013B,554894,542807,55,10
BBB,2013B,554894,542804,55,1
BBB,2013B,554894,542864,55,5
BBB,2013B,554894,542807,55,8
BBB,2013B,554512,542891,55,1
BBB,2013B,554512,542864,55,1
BBB,2013B,555837,542807,55,2
BBB,2013B,555837,542795,55,8
BBB,2013B,555837,542811,55,2
BBB,2013B,555837,542807,55,40
BBB,2013B,555747,542797,55,3
BBB,2013B,555837,542795,55,17
BBB,2013B,555837,542811,55,3
BBB,2013B,555837,542807,55,93
BBB,2013B,555837,542864,55,6
BBB,2013B,555747,542797,55,2
BBB,2013B,555747,542797,55,2
BBB,2013B,555747,542797,55,2
BBB,2013B,555747,542864,55,4
BBB,2013B,555747,542800,55,1
BBB,2013B,555930,542864,55,8
BBB,2013B,555930,543253,55,1
BBB,2013B,555930,542811,55,2
BBB,2013B,555930,542807,55,26
BBB,2013B,555930,542812,55,1
BBB,2013B,555930,542804,55,6
BBB,2013B,555930,542808,55,1
BBB,2013B,555930,542804,55,1
BBB,2013B,555930,542795,55,1
BBB,2013B,555930,542795,55,26
BBB,2013B,555930,542811,55,3
BBB,2013B,555930,542807,55,21
BBB,2013B,555930,542795,55,20
BBB,2013B,555930,542794,55,1
BBB,2013B,555086,542797,55,2
BBB,2013B,555086,542797,55,1
BBB,2013B,543970,542807,55,21
BBB,2013B,543970,543051,55,1
BBB,2013B,543970,542891,55,19
BBB,2013B,543970,542864,55,35
BBB,2013B,543970,542891,55,1
BBB,2013B,543970,542797,55,5
BBB,2013B,543970,542807,55,16
BBB,2013B,544017,542811,55,1
BBB,2013B,544017,542864,55,1
BBB,2013B,543970,542797,55,4
BBB,2013B,543356,542864,55,2
BBB,2013B,543356,542797,55,2
BBB,2013B,543356,542797,55,3
BBB,2013B,543473,542864,55,1
BBB,2013B,541232,542811,55,1
BBB,2013B,541231,542797,55,1
BBB,2013B,541231,543193,55,1
BBB,2013B,541232,542797,55,1
BBB,2013B,541231,542811,55,6
BBB,2013B,541231,542807,55,16
BBB,2013B,541231,542811,55,1
BBB,2013B,541231,542807,55,10
BBB,2013B,541231,542797,55,2
BBB,2013B,541232,542864,55,3
BBB,2013B,541232,542807,55,3
BBB,2013B,541231,542891,55,1
BBB,2013B,541231,543051,55,1
BBB,2013B,541231,542864,55,11
BBB,2013B,541232,542807,55,2
BBB,2013B,542084,542864,55,2
BBB,2013B,542084,542891,55,1
BBB,2013B,541973,542864,55,3
BBB,2013B,543140,542807,55,2
BBB,2013B,543140,542811,55,5
BBB,2013B,543140,543055,55,1
BBB,2013B,543140,542807,55,1
BBB,2013B,543140,542864,55,3
BBB,2013B,542543,542891,55,2
BBB,2013B,543165,543055,55,1
BBB,2013B,543165,542797,55,2
BBB,2013B,543165,542811,55,2
BBB,2013B,543140,542811,55,2
BBB,2013B,543165,542864,55,10
BBB,2013B,543356,542797,55,1
BBB,2013B,543165,542795,55,4
BBB,2013B,543165,542808,55,1
BBB,2013B,543165,542811,55,2
BBB,2013B,543165,542797,55,1
BBB,2013B,543165,542795,55,2
BBB,2013B,543165,542804,55,1
BBB,2013B,544642,542811,55,1
BBB,2013B,544632,542864,55,4
BBB,2013B,544632,542891,55,1
BBB,2013B,544632,542797,55,2
BBB,2013B,544632,542797,55,1
BBB,2013B,544632,543020,55,1
BBB,2013B,544642,542811,55,2
BBB,2013B,544642,542864,55,2
BBB,2013B,544642,542807,55,1
BBB,2013B,544890,543051,55,1
BBB,2013B,544859,543092,55,1
BBB,2013B,544890,543193,55,1
BBB,2013B,544859,543095,55,1
BBB,2013B,544859,543042,55,2
BBB,2013B,544859,542891,55,1
BBB,2013B,544859,543069,55,1
BBB,2013B,544859,543050,55,1
BBB,2013B,544859,542891,55,2
BBB,2013B,544859,543059,55,1
BBB,2013B,544859,543055,55,1
BBB,2013B,544859,543058,55,2
BBB,2013B,544859,542864,55,3
BBB,2013B,544859,542797,55,3
BBB,2013B,544859,542797,55,2
BBB,2013B,544859,543203,55,1
BBB,2013B,544890,542864,55,1
BBB,2013B,545223,542795,55,3
BBB,2013B,545223,542797,55,1
BBB,2013B,545223,542795,55,4
BBB,2013B,545223,542807,55,4
BBB,2013B,545223,542807,55,13
BBB,2013B,545223,542864,55,9
BBB,2013B,545191,542864,55,1
BBB,2013B,545191,542807,55,4
BBB,2013B,545191,542807,55,3
BBB,2013B,546632,542811,55,2
BBB,2013B,546632,542811,55,1
BBB,2013B,546632,542864,55,1
BBB,2013B,546685,542797,55,1
BBB,2013B,546685,542797,55,1
BBB,2013B,546749,542891,55,1
BBB,2013B,546749,542864,55,1
BBB,2013B,546749,542891,55,2
BBB,2013B,544455,542811,55,1
BBB,2013B,544455,542807,55,3
BBB,2013B,544455,542807,55,2
BBB,2013B,544455,542811,55,1
BBB,2013B,544455,542864,55,3
BBB,2013B,546157,542864,55,1
BBB,2013B,546157,542811,55,2
BBB,2013B,546157,542811,55,1
BBB,2013B,545697,542864,55,2
BBB,2013B,545697,542797,55,1
BBB,2013B,546407,542811,55,2
BBB,2013B,546407,542811,55,3
BBB,2013B,546407,542807,55,11
BBB,2013B,546407,542864,55,3
BBB,2013B,546428,542807,55,10
BBB,2013B,546407,542807,55,12
BBB,2013B,546428,542891,55,1
BBB,2013B,546428,542864,55,9
BBB,2013B,546428,542807,55,5
BBB,2013B,546052,542864,55,1
BBB,2013B,546202,542797,56,1
BBB,2013B,546202,542811,56,1
BBB,2013B,546202,542807,56,1
BBB,2013B,546202,542807,56,8
BBB,2013B,546202,542864,56,4
BBB,2013B,546202,542797,56,1
BBB,2013B,546202,542797,56,3
BBB,2013B,546428,542807,56,6
BBB,2013B,546428,542864,56,6
BBB,2013B,546428,542807,56,3
BBB,2013B,543165,542864,56,2
BBB,2013B,543140,542811,56,4
BBB,2013B,543140,542797,56,2
BBB,2013B,543140,542811,56,4
BBB,2013B,543140,542807,56,2
BBB,2013B,543140,543055,56,1
BBB,2013B,543140,542864,56,3
BBB,2013B,543140,542797,56,1
BBB,2013B,543140,542807,56,2
BBB,2013B,542745,542864,56,1
BBB,2013B,543473,542864,56,3
BBB,2013B,543473,542807,56,1
BBB,2013B,543473,542807,56,1
BBB,2013B,543473,542811,56,1
BBB,2013B,543473,542811,56,1
BBB,2013B,543970,542807,56,3
BBB,2013B,543970,542795,56,1
BBB,2013B,543970,542807,56,3
BBB,2013B,543970,542891,56,3
BBB,2013B,543970,542864,56,11
BBB,2013B,543356,542797,56,1
BBB,2013B,543356,542864,56,1
BBB,2013B,543356,542797,56,1
BBB,2013B,543533,543066,56,1
BBB,2013B,543533,543169,56,1
BBB,2013B,543533,543054,56,1
BBB,2013B,543533,542864,56,2
BBB,2013B,541232,542794,56,1
BBB,2013B,541232,542797,56,2
BBB,2013B,541232,542864,56,4
BBB,2013B,541232,542811,56,1
BBB,2013B,541232,542797,56,1
BBB,2013B,541706,542864,56,2
BBB,2013B,544455,542811,56,1
BBB,2013B,544455,542864,56,1
BBB,2013B,544455,542807,56,1
BBB,2013B,544455,542811,56,1
BBB,2013B,544455,542807,56,6
BBB,2013B,544186,542811,56,1
BBB,2013B,544186,542797,56,1
BBB,2013B,544186,542864,56,4
BBB,2013B,544186,542811,56,3
BBB,2013B,544186,542797,56,1
BBB,2013B,545191,542864,56,4
BBB,2013B,545191,542797,56,2
BBB,2013B,545191,542797,56,2
BBB,2013B,545191,542807,56,6
BBB,2013B,545191,542807,56,4
BBB,2013B,544642,542864,56,4
BBB,2013B,544642,543193,56,1
BBB,2013B,544642,543051,56,1
BBB,2013B,544642,542807,56,3
BBB,2013B,544642,542807,56,2
BBB,2013B,545480,542864,56,2
BBB,2013B,545480,542811,56,1
BBB,2013B,545223,542797,56,2
BBB,2013B,545223,542797,56,1
BBB,2013B,545223,542795,56,2
BBB,2013B,545223,542807,56,2
BBB,2013B,545223,542807,56,1
BBB,2013B,545223,542864,56,3
BBB,2013B,544881,542811,56,4
BBB,2013B,544881,542864,56,4
BBB,2013B,544881,542797,56,2
BBB,2013B,544881,542797,56,1
BBB,2013B,544881,542811,56,4
BBB,2013B,544848,542864,56,1
BBB,2013B,546837,542864,56,1
BBB,2013B,546609,542797,56,3
BBB,2013B,546632,542797,56,2
BBB,2013B,546632,542864,56,1
BBB,2013B,546632,542797,56,1
BBB,2013B,546609,542797,56,4
BBB,2013B,546609,542864,56,2
BBB,2013B,546632,542797,56,3
BBB,2013B,547259,542807,56,7
BBB,2013B,547259,542797,56,2
BBB,2013B,547259,542864,56,8
BBB,2013B,547259,542807,56,4
BBB,2013B,547259,542797,56,1
BBB,2013B,547259,542891,56,1
BBB,2013B,547259,542811,56,2
BBB,2013B,549047,542864,56,1
BBB,2013B,549078,542864,56,3
BBB,2013B,547841,542811,56,2
BBB,2013B,547841,542811,56,1
BBB,2013B,547841,542807,56,1
BBB,2013B,547903,542864,56,1
BBB,2013B,547841,542864,56,3
BBB,2013B,547757,542864,56,4
BBB,2013B,547757,542807,56,2
BBB,2013B,547757,542807,56,2
BBB,2013B,547757,543113,56,1
BBB,2013B,547757,543055,56,1
BBB,2013B,547466,542864,56,1
BBB,2013B,551886,542807,56,11
BBB,2013B,551886,542807,56,19
BBB,2013B,551886,542797,56,6
BBB,2013B,551886,542811,56,2
BBB,2013B,551886,542811,56,1
BBB,2013B,551886,542797,56,2
BBB,2013B,551886,542864,56,1
BBB,2013B,552017,542864,56,4
BBB,2013B,552017,542811,56,2
BBB,2013B,552017,543193,56,1
BBB,2013B,552017,543051,56,1
BBB,2013B,552017,542811,56,1
BBB,2013B,552017,542797,56,3
BBB,2013B,552017,542797,56,3
BBB,2013B,551487,542811,56,2
BBB,2013B,551487,542811,56,1
BBB,2013B,551487,542864,56,5
BBB,2013B,551487,542891,56,1
BBB,2013B,551706,542807,56,1
BBB,2013B,551716,542864,56,1
BBB,2013B,551715,542811,56,1
BBB,2013B,551715,542864,56,3
BBB,2013B,551706,542864,56,2
BBB,2013B,551706,542811,56,1
BBB,2013B,551706,542811,56,2
BBB,2013B,551715,542811,56,2
BBB,2013B,551706,542807,56,1
BBB,2013B,550077,542811,56,2
BBB,2013B,550077,542864,56,2
BBB,2013B,550077,542807,56,5
BBB,2013B,550077,542807,56,6
BBB,2013B,548439,542864,56,1
BBB,2013B,548791,542864,56,1
BBB,2013B,548791,543113,56,1
BBB,2013B,550354,542797,56,1
BBB,2013B,550354,542797,56,2
BBB,2013B,550342,542864,56,2
BBB,2013B,550354,542864,56,2
BBB,2013B,550342,542807,56,1
BBB,2013B,550342,542807,56,2
BBB,2013B,550963,542864,56,2
BBB,2013B,550963,542811,56,1
BBB,2013B,550963,542811,56,2
BBB,2013B,527164,542864,56,7
BBB,2013B,527164,542807,56,8
BBB,2013B,527164,542807,56,1
BBB,2013B,527164,542807,56,13
BBB,2013B,532950,542891,56,1
BBB,2013B,532950,542797,56,4
BBB,2013B,532950,542864,56,6
BBB,2013B,532950,542811,56,1
BBB,2013B,532950,542811,56,2
BBB,2013B,532950,542795,56,2
BBB,2013B,532950,542797,56,5
BBB,2013B,532950,542807,56,3
BBB,2013B,528353,542797,56,5
BBB,2013B,528353,543051,56,1
BBB,2013B,528353,542797,56,5
BBB,2013B,528353,542864,56,1
BBB,2013B,528353,542797,56,1
BBB,2013B,527980,542864,56,3
BBB,2013B,527980,542807,56,2
BBB,2013B,527980,542807,56,1
BBB,2013B,527980,542797,56,1
BBB,2013B,527980,542797,56,1
BBB,2013B,529065,542864,56,1
BBB,2013B,529065,542811,56,1
BBB,2013B,528161,542794,56,2
BBB,2013B,528161,542811,56,3
BBB,2013B,528161,542864,56,2
BBB,2013B,525501,542797,56,3
BBB,2013B,525501,542864,56,2
BBB,2013B,525501,542797,56,2
BBB,2013B,525683,542811,56,2
BBB,2013B,525683,542797,56,1
BBB,2013B,525683,542811,56,2
BBB,2013B,525683,542864,56,27
BBB,2013B,525683,542807,56,15
BBB,2013B,525683,542807,56,1
BBB,2013B,525683,542807,56,25
BBB,2013B,526370,542864,56,3
BBB,2013B,526200,542864,56,3
BBB,2013B,526370,542891,56,1
BBB,2013B,526200,542807,56,2
BBB,2013B,526200,542807,56,2
BBB,2013B,525942,542807,56,1
BBB,2013B,525942,542807,56,4
BBB,2013B,525942,542864,56,1
BBB,2013B,529452,542797,56,1
BBB,2013B,529452,542811,56,1
BBB,2013B,529383,542797,56,5
BBB,2013B,529452,542864,56,2
BBB,2013B,529383,543149,56,1
BBB,2013B,529383,542797,56,1
BBB,2013B,529383,542864,56,7
BBB,2013B,529383,542891,56,1
BBB,2013B,529383,543046,56,1
BBB,2013B,529383,542797,56,9
BBB,2013B,529383,543055,56,5
BBB,2013B,529452,542797,56,1
BBB,2013B,529383,542800,56,1
BBB,2013B,532534,542797,56,2
BBB,2013B,532534,542864,56,1
BBB,2013B,532534,542797,56,1
BBB,2013B,561164,543051,56,3
BBB,2013B,561164,542811,56,1
BBB,2013B,561164,542864,56,2
BBB,2013B,561164,542811,56,2
BBB,2013B,561164,542797,56,3
BBB,2013B,561164,542797,56,2
BBB,2013B,560968,542797,56,2
BBB,2013B,560968,542864,56,1
BBB,2013B,560968,542797,56,1
BBB,2013B,560968,542797,56,2
BBB,2013B,561455,542811,56,2
BBB,2013B,561455,542864,56,1
BBB,2013B,561452,542797,56,4
BBB,2013B,561452,542797,56,4
BBB,2013B,561452,542811,56,3
BBB,2013B,561455,542797,56,3
BBB,2013B,561452,542811,56,2
BBB,2013B,561455,542811,56,1
BBB,2013B,561452,542864,56,3
BBB,2013B,561455,542797,56,4
BBB,2013B,561455,543051,56,1
BBB,2013B,561343,542864,56,2
BBB,2013B,561343,542811,56,4
BBB,2013B,561343,542811,56,3
BBB,2013B,561715,542864,56,1
BBB,2013B,561716,542797,56,1
BBB,2013B,561716,542797,56,1
BBB,2013B,555838,542797,56,1
BBB,2013B,555838,542864,56,3
BBB,2013B,555837,542807,56,4
BBB,2013B,555837,542795,56,2
BBB,2013B,555837,542807,56,5
BBB,2013B,555837,542811,56,3
BBB,2013B,555837,542864,56,5
BBB,2013B,555837,542795,56,11
BBB,2013B,555309,543193,56,1
BBB,2013B,555263,542807,56,3
BBB,2013B,555263,542864,56,3
BBB,2013B,555309,542811,56,3
BBB,2013B,555263,542807,56,2
BBB,2013B,555309,542864,56,2
BBB,2013B,555263,542811,56,2
BBB,2013B,555263,542811,56,1
BBB,2013B,555263,542808,56,1
BBB,2013B,555309,543051,56,1
BBB,2013B,555309,542811,56,2
BBB,2013B,555930,542795,56,3
BBB,2013B,555930,542807,56,5
BBB,2013B,555930,542864,56,6
BBB,2013B,555930,542807,56,3
BBB,2013B,555930,542795,56,8
BBB,2013B,552822,542864,56,2
BBB,2013B,552822,542811,56,3
BBB,2013B,552822,542811,56,2
BBB,2013B,552822,542807,56,2
BBB,2013B,552822,542807,56,2
BBB,2013B,552929,542864,56,1
BBB,2013B,556568,542864,56,1
BBB,2013B,556898,542807,56,24
BBB,2013B,556898,542864,56,9
BBB,2013B,556898,542797,56,4
BBB,2013B,556898,542811,56,3
BBB,2013B,556898,542797,56,2
BBB,2013B,556898,542811,56,4
BBB,2013B,556898,542807,56,25
BBB,2013B,556502,542804,56,2
BBB,2013B,556502,542807,56,4
BBB,2013B,556502,542804,56,1
BBB,2013B,556502,542864,56,6
BBB,2013B,556502,542807,56,5
BBB,2013B,554551,542811,56,1
BBB,2013B,554551,542864,56,1
BBB,2013B,554608,542864,56,1
BBB,2013B,554894,542864,56,4
BBB,2013B,554894,543038,56,1
BBB,2013B,554894,542807,56,4
BBB,2013B,554894,542807,56,2
BBB,2013B,554795,542800,56,1
BBB,2013B,554795,542797,56,1
BBB,2013B,554795,542797,56,4
BBB,2013B,554795,542797,56,4
BBB,2013B,554795,543193,56,2
BBB,2013B,554795,543051,56,2
BBB,2013B,554795,542864,56,9
BBB,2013B,553502,542807,56,1
BBB,2013B,553502,542864,56,4
BBB,2013B,553502,542811,56,2
